"","gene","peak","pval","test_stat","covar","padj","cor","Cell_Condition"
"17917","OPRM1","chr6-154166891-154167856",0.000156164316865438,3.78105635264656,5.66941408658689e-10,0.039024875288379,0,"L4_IT_2_Stim"
"17918","OPRM1","chr6-154158782-154159718",0.000108630968071562,3.87045823359549,5.77497274620529e-10,0.0310635913987513,0,"L4_IT_2_Stim"
"17919","OPRM1","chr6-154119082-154120062",0.000132597666333928,3.8215831932104,5.65953682126642e-10,0.0352173037094929,0,"L4_IT_2_Stim"
"17920","OPRM1","chr6-154429738-154430769",8.53493776954684e-07,4.9227203472493,9.48189204078435e-10,0.00105729407830706,0,"L4_IT_2_Stim"
"17921","OPRM1","chr6-154439815-154440808",3.04957178567835e-05,4.16973264171583,6.73954867488209e-10,0.0139454481462052,0,"L4_IT_2_Stim"
"17922","OPRM1","chr6-154234114-154234916",2.45844935361246e-05,4.21858074027422,6.35700894571363e-10,0.0120738229985683,0,"L4_IT_2_Stim"
"17923","ZBTB44","chr11-129983938-129984930",1.8006672076292e-05,4.28827420211909,7.1363120816524e-10,0.0100135797140644,0,"L4_IT_2_Stim"
"17924","PPP4R3A","chr14-91038136-91039132",2.36547397382344e-05,4.22726654227733,6.4346407069153e-10,0.0118093709242938,1,"L4_IT_2_Stim"
"17925","PDP1","chr8-93882507-93883370",1.68120547642278e-06,4.78839492921099,7.97669405378567e-10,0.00181807860240881,0,"L4_IT_2_Stim"
"17926","COX6B1","chr19-35852765-35853736",4.16138518775757e-05,4.09833177324096,7.88916685818207e-10,0.0168688023690401,1,"L4_IT_2_Stim"
"17927","COX6B1","chr19-35168876-35169819",4.91358654411671e-05,4.05969971515371,4.63123504535027e-10,0.0187503592083619,0,"L4_IT_2_Stim"
"17928","COX6B1","chr19-36036716-36037683",1.25802598253953e-05,4.36728140745762,7.52767039705081e-10,0.00762147952640927,0,"L4_IT_2_Stim"
"17929","CYTH3","chr7-6701175-6702042",2.16517578896706e-05,4.2471390630281,4.13082765992011e-10,0.0112316464200364,0,"L4_IT_2_Stim"
"17930","PLK2","chr5-58122936-58123982",1.28121419959695e-05,4.36328915358603,4.02836504792429e-10,0.00772229504219659,0,"L4_IT_2_Stim"
"17931","DCP1A","chr3-53502527-53503467",2.85141202540002e-05,4.18501983445771,8.12344430209663e-10,0.0134276834604348,1,"L4_IT_2_Stim"
"17932","XRRA1","chr11-74748426-74749411",0.000210687836611197,3.70584414233207,9.43087360276946e-10,0.0472935075239336,1,"L4_IT_2_Stim"
"17933","MAP3K3","chr17-63522612-63523636",0.000179881937599912,3.7457132931235,5.65528890030231e-10,0.042596094145182,0,"L4_IT_2_Stim"
"17934","G2E3","chr14-31026087-31027085",0.000205570193669549,3.71207113070646,1.01733581707022e-09,0.0463641785850056,0,"L4_IT_2_Stim"
"17935","G2E3","chr14-30349270-30350213",4.70899060180859e-08,5.46196269094176,8.59751416796195e-10,0.000105632204449786,0,"L4_IT_2_Stim"
"17936","GHITM","chr10-83982495-83983424",0.000118999508987788,3.84817814336519,3.58782036779833e-10,0.0328825675330022,0,"L4_IT_2_Stim"
"17937","IPO5","chr13-98171984-98173059",0.000118166408531375,3.84989927640051,6.82611469733255e-10,0.0327401491284432,0,"L4_IT_2_Stim"
"17938","IPO5","chr13-98322142-98323144",1.9317911151901e-05,4.27263201692294,3.22602686132433e-10,0.0104417883727057,0,"L4_IT_2_Stim"
"17939","SCARB2","chr4-76177866-76178636",7.97778319151631e-07,4.93591014923543,4.4150826147233e-10,0.00099946269920161,0,"L4_IT_2_Stim"
"17940","THOC1","chr18-9780-10742",8.8990533494189e-06,4.44232855808997,3.63835711295899e-10,0.00602945370956526,0,"L4_IT_2_Stim"
"17941","CDH22","chr20-46188722-46189722",0.000111313098196453,3.86450853446708,6.37604925428689e-10,0.0314513027426667,1,"L4_IT_2_Stim"
"17942","CDH22","chr20-46787858-46789090",0.000197542360659049,3.72213882059725,4.1653877277808e-10,0.0451274531029029,0,"L4_IT_2_Stim"
"17943","MYO5C","chr15-52503772-52504753",1.32028428697917e-05,4.3567159473112,3.7966219380003e-10,0.007869415827134,1,"L4_IT_2_Stim"
"17944","SORCS2","chr4-7048290-7049224",5.02727391294147e-05,4.05435538579986,3.7658785107698e-10,0.0190310692754058,0,"L4_IT_2_Stim"
"17945","SORCS2","chr4-7610600-7611575",0.000109735449474348,3.86799158806399,4.37124112603003e-10,0.0312985488082358,0,"L4_IT_2_Stim"
"17946","SORCS2","chr4-6907440-6908164",9.82786983268035e-05,3.8948026857227,7.54201543736729e-10,0.0292089741854432,1,"L4_IT_2_Stim"
"17947","MRPL33","chr2-27809516-27810564",2.89211050745149e-09,5.93760770328699,1.22777646820014e-09,9.50656768129554e-06,1,"L4_IT_2_Stim"
"17948","MRPL33","chr2-27407658-27408385",6.18347679787479e-08,5.41341264315975,4.05323670875666e-10,0.000134174980132918,0,"L4_IT_2_Stim"
"17949","MSI2","chr17-57097578-57098535",1.36604436441009e-05,4.34924916028818,8.1383813126685e-10,0.00806972478145842,0,"L4_IT_2_Stim"
"17950","MSI2","chr17-57113575-57114834",7.5517818795175e-05,3.95819650353441,4.15264158140186e-10,0.0247497164196301,0,"L4_IT_2_Stim"
"17951","TBC1D4","chr13-75803834-75804756",7.26659238646527e-05,3.9673837925735,4.8114295199096e-10,0.0242174855504661,1,"L4_IT_2_Stim"
"17952","TBC1D4","chr13-75480503-75481446",2.20900815808738e-10,6.34605881204866,8.14901651096905e-10,1.03835285582825e-06,1,"L4_IT_2_Stim"
"17953","TBC1D4","chr13-75304867-75305891",5.6529208285496e-06,4.53897174890468,2.83458109976251e-10,0.00443672765379077,0,"L4_IT_2_Stim"
"17954","EEF1A2","chr20-63722688-63723642",8.9631565786646e-05,3.91707043776045,5.52182372931611e-10,0.0276553364793418,0,"L4_IT_2_Stim"
"17955","TESPA1","chr12-54940451-54941490",0.00012735195584015,3.83152398607903,2.02159285244846e-10,0.0344300368299632,0,"L4_IT_2_Stim"
"17956","TESPA1","chr12-54522034-54523039",0.000223007789711911,3.69141743558185,2.19407077696028e-10,0.0492268937085213,0,"L4_IT_2_Stim"
"17957","TESPA1","chr12-54518488-54519465",2.31427376261773e-05,4.23218941315423,2.29100199491836e-10,0.0116412879325229,0,"L4_IT_2_Stim"
"17958","MALT1","chr18-58361785-58362746",9.89933108465198e-06,4.41936068749988,1.4612024368964e-09,0.00640646885792973,1,"L4_IT_2_Stim"
"17959","MALT1","chr18-58812685-58813621",3.52000407127696e-05,4.13691892727275,4.84293381398132e-10,0.0152180883684803,0,"L4_IT_2_Stim"
"17960","STAT4","chr2-191247427-191248395",1.05496334700763e-05,4.40559000778749,3.8523407875149e-10,0.00668019679384013,0,"L4_IT_2_Stim"
"17961","LGI1","chr10-93510980-93512017",2.83772318156024e-09,5.94072036287074,5.45073574966979e-10,9.50656768129554e-06,0,"L4_IT_2_Stim"
"17962","SNX1","chr15-63981515-63982659",4.45276990920579e-06,4.58904567963473,8.22043114146077e-10,0.00377511043039129,0,"L4_IT_2_Stim"
"17963","SNX1","chr15-63684670-63685603",4.61839777043295e-08,5.46540934480175,5.78409685638247e-10,0.000104304785673273,0,"L4_IT_2_Stim"
"17964","CDC14B","chr9-96453321-96454184",0.000152385082957365,3.78715005177459,9.81241704088291e-10,0.0385294438049756,0,"L4_IT_2_Stim"
"17965","CDC14B","chr9-96413356-96414369",0.000169723589734191,3.76027954407346,4.64386266314277e-10,0.0411293528833672,0,"L4_IT_2_Stim"
"17966","CDC14B","chr9-96786227-96787178",0.000161063452587654,3.77336025483499,4.53101734439047e-10,0.0396597859617993,0,"L4_IT_2_Stim"
"17967","SAT1","chrX-24230808-24231844",0.000108520311450072,3.87070666634798,5.43378409384229e-10,0.0310587002409958,0,"L4_IT_2_Stim"
"17968","ZNF326","chr1-89519523-89520433",8.05868514258425e-05,3.94264811257916,3.51585895593977e-10,0.0257997600311197,0,"L4_IT_2_Stim"
"17969","SFXN1","chr5-175447803-175448780",1.38009377715134e-05,4.34700451786834,4.44368465802415e-10,0.00810943103454125,0,"L4_IT_2_Stim"
"17970","FBXO3","chr11-33534243-33535182",0.000124827983819518,3.83644529840003,6.77912899732038e-10,0.0339411479608329,0,"L4_IT_2_Stim"
"17971","TMEM161B","chr5-87902176-87903125",0.000160729175178918,3.77387832382012,3.4763263430542e-10,0.0396359755270813,0,"L4_IT_2_Stim"
"17972","DIDO1","chr20-63138573-63139642",2.30749904081865e-07,5.17268818897257,6.98265203459209e-10,0.000381132256993804,0,"L4_IT_2_Stim"
"17973","FAM133B","chr7-92461286-92462171",0.000149661345786849,3.79163070802884,2.8562368635845e-10,0.0381618040193235,0,"L4_IT_2_Stim"
"17974","USP37","chr2-218959117-218960043",4.05310895436173e-05,4.10443118330973,1.18668192694979e-09,0.0165715252979602,1,"L4_IT_2_Stim"
"17975","DACH1","chr13-71866922-71867856",1.98817731012202e-07,5.20043959198807,4.91158970521045e-10,0.000336766805049311,0,"L4_IT_2_Stim"
"17976","DACH1","chr13-71864086-71865252",1.71602524117408e-25,10.4350062161984,6.91252357729493e-10,1.13942016783669e-20,0,"L4_IT_2_Stim"
"17977","BORCS5","chr12-12456359-12457241",4.78179402178633e-05,4.06604386021322,6.36529034242756e-10,0.01843817566166,0,"L4_IT_2_Stim"
"17978","IMMP1L","chr11-32006526-32007452",0.000179699851592936,3.74596750684359,2.74406423319355e-10,0.042583349414522,0,"L4_IT_2_Stim"
"17979","POLA1","chrX-24230808-24231844",0.000169182784789193,3.76107781373031,5.0449842996618e-10,0.0410582379044616,0,"L4_IT_2_Stim"
"17980","PPP1R10","chr6-30355017-30355980",4.56651190429157e-05,4.07677256613673,4.37776528642747e-10,0.0179322709564485,0,"L4_IT_2_Stim"
"17981","APTX","chr9-33314988-33315955",8.64985897206763e-06,4.44843407270344,8.86891122263116e-10,0.00588463376961602,1,"L4_IT_2_Stim"
"17982","APTX","chr9-32831938-32832922",0.000186905620471162,3.73608754516511,6.06261126182996e-10,0.0435144071267203,0,"L4_IT_2_Stim"
"17983","PILRB","chr7-100603964-100604995",6.46984124702736e-05,3.9949847677187,5.59562854443418e-10,0.0222177082472119,0,"L4_IT_2_Stim"
"17984","PILRB","chr7-99929058-99930010",0.000181726433295783,3.74315170917735,3.52629421593403e-10,0.0428247203075031,0,"L4_IT_2_Stim"
"17985","PILRB","chr7-100269679-100270541",2.22578401560248e-05,4.24094729542808,4.70850868520987e-10,0.0114435810540981,0,"L4_IT_2_Stim"
"17986","TMOD3","chr15-51888254-51889158",3.22870790512687e-05,4.1567047661073,7.34788843207928e-10,0.0144852925980364,0,"L4_IT_2_Stim"
"17987","ISCU","chr12-108173767-108174620",9.83621184097469e-05,3.89459701661643,7.18364237203417e-10,0.0292089741854432,0,"L4_IT_2_Stim"
"17988","ISCU","chr12-108221718-108222692",0.000122409916744718,3.84124889473424,6.55730016543299e-10,0.0333566637745048,0,"L4_IT_2_Stim"
"17989","CCDC148","chr2-158033944-158034969",8.42231130825516e-05,3.9320540764688,8.11022464898975e-10,0.026660189585045,0,"L4_IT_2_Stim"
"17990","COPG2","chr7-131066913-131067844",0.000119151938716367,3.84786446326228,6.48229228630559e-10,0.0328825675330022,1,"L4_IT_2_Stim"
"17991","COPG2","chr7-130421550-130422362",3.91623327771307e-05,4.11236685917443,6.93013662632837e-10,0.0162648500126363,1,"L4_IT_2_Stim"
"17992","KLHDC1","chr14-49218191-49219255",5.06951129537494e-06,4.56189038527744,9.64842044500252e-10,0.00410838189103331,1,"L4_IT_2_Stim"
"17993","RPS3","chr11-75505387-75506843",1.30971630846966e-05,4.35847541649684,7.11308256460935e-10,0.00784341608179165,0,"L4_IT_2_Stim"
"17994","RPS3","chr11-75722906-75723913",0.000128966167760901,3.82842452311019,4.5549414767882e-10,0.0347250558796533,0,"L4_IT_2_Stim"
"17995","RALA","chr7-39315824-39316783",2.75219682115388e-05,4.19305747062828,4.04035800270588e-10,0.0131377411476431,0,"L4_IT_2_Stim"
"17996","GBE1","chr3-82202200-82203062",4.08823506937827e-06,4.60684550945655,6.71543960696507e-10,0.00355306155398735,1,"L4_IT_2_Stim"
"17997","STX6","chr1-181166282-181167294",1.19095522303931e-05,4.37923706116415,1.28269833598131e-09,0.00731318455575804,1,"L4_IT_2_Stim"
"17998","STX6","chr1-181110530-181111385",8.40827931770034e-08,5.35814060916161,6.35861534844015e-10,0.00017125756342335,0,"L4_IT_2_Stim"
"17999","STX6","chr1-181124015-181124987",5.30295924633256e-10,6.20986661879906,1.28254866860339e-09,2.25711622054735e-06,1,"L4_IT_2_Stim"
"18000","EPHX4","chr1-91591373-91592294",1.73241324607877e-05,4.29685129844193,2.7682482892322e-10,0.00974112286544891,0,"L4_IT_2_Stim"
"18001","HMG20A","chr15-77709311-77710158",4.25412097949117e-05,4.09322633503894,5.29817504955326e-10,0.0171817839472651,0,"L4_IT_2_Stim"
"18002","HMG20A","chr15-77877388-77878339",2.97614711417917e-07,5.12495126878731,5.13036065824742e-10,0.000459564179081302,1,"L4_IT_2_Stim"
"18003","UXS1","chr2-106337725-106338678",5.85175060635491e-05,4.01871054240121,7.03218764504637e-10,0.0211306571903889,1,"L4_IT_2_Stim"
"18004","UXS1","chr2-106542492-106543454",7.4300622077311e-06,4.48098129990697,3.95433715001536e-10,0.00533925556838415,0,"L4_IT_2_Stim"
"18005","UXS1","chr2-106261719-106262702",2.95611608348023e-05,4.17682089224878,3.62914144476437e-10,0.0136430181669746,0,"L4_IT_2_Stim"
"18006","PRDX2","chr19-12757179-12758286",3.65377535234353e-05,4.12834882602874,3.73668968746074e-10,0.0155119116921475,0,"L4_IT_2_Stim"
"18007","PRDX2","chr19-12830246-12831105",1.13051024834244e-05,4.39057555369338,5.65788687224715e-10,0.00701537606333085,0,"L4_IT_2_Stim"
"18008","RFC3","chr13-33717552-33718496",0.000163768142649289,3.76920530319999,1.20250281854486e-09,0.0400368488591371,0,"L4_IT_2_Stim"
"18009","KPNA6","chr1-32426589-32427636",5.91466675116998e-05,4.01618963907601,4.37651532979063e-10,0.0212975474337085,0,"L4_IT_2_Stim"
"18010","HNRNPM","chr19-8353661-8354608",5.77022710633797e-06,4.53463834324644,9.81754754510824e-10,0.00449488023961678,1,"L4_IT_2_Stim"
"18011","ARHGAP12","chr10-31749851-31750828",3.69551634763451e-05,4.12573560441402,1.00356993026724e-09,0.0155622766389578,0,"L4_IT_2_Stim"
"18012","ARHGAP12","chr10-31944385-31945429",0.00015013195826241,3.79085107411531,4.69704100328536e-10,0.0381868197151265,0,"L4_IT_2_Stim"
"18013","LAMC1","chr1-183416607-183417527",4.23457627458008e-06,4.59952389167874,7.01638082050961e-10,0.00366102671756022,0,"L4_IT_2_Stim"
"18014","LAMC1","chr1-183277785-183279889",3.42782965495414e-05,4.14300600546017,7.75529436627776e-10,0.01505315976808,0,"L4_IT_2_Stim"
"18015","LAMC1","chr1-183337978-183338974",2.11001747295321e-07,5.18937441935998,5.96340135995207e-10,0.000353794515613953,0,"L4_IT_2_Stim"
"18016","HAGH","chr16-1996983-1997919",2.00053595188764e-05,4.26483096857496,7.82215907394227e-10,0.0106607693870142,0,"L4_IT_2_Stim"
"18017","CLK4","chr5-178585087-178586118",8.53434289101836e-05,3.92887712982466,4.92749398892444e-10,0.0268055878312275,0,"L4_IT_2_Stim"
"18018","CLK4","chr5-178529015-178529868",1.24453747348916e-05,4.36963611332378,7.03712962866546e-10,0.00756738047570624,1,"L4_IT_2_Stim"
"18019","CLK4","chr5-179070072-179071039",5.70531794607958e-05,4.02467860683955,3.79749663650216e-10,0.0207689838398108,0,"L4_IT_2_Stim"
"18020","PLCH1","chr3-155805700-155806633",0.000141688709346955,3.80520165159581,4.02096173600902e-09,0.0366639137731356,0,"L4_IT_2_Stim"
"18021","KCNN3","chr1-154736574-154737529",9.154890310135e-05,3.91196309798268,6.26832080697539e-10,0.0280902833052029,1,"L4_IT_2_Stim"
"18022","ABHD6","chr3-58229813-58230823",3.05442248035554e-09,5.92864627823184,5.2070311042336e-10,9.94166604846233e-06,0,"L4_IT_2_Stim"
"18023","ABHD6","chr3-58295960-58296917",6.26284058832241e-05,4.00268218958363,5.23404851201119e-10,0.0219680415180688,0,"L4_IT_2_Stim"
"18024","CAPRIN1","chr11-33599832-33600555",6.41602538252547e-05,3.99696326164567,4.92433437437232e-10,0.0221192308499082,0,"L4_IT_2_Stim"
"18025","CEP57","chr11-95377953-95378958",0.000120736181783511,3.84462651794246,4.34372199023361e-10,0.0330774370379542,0,"L4_IT_2_Stim"
"18026","GABRA5","chr15-26562914-26563750",1.97543121471526e-05,4.2676497939049,6.01557204187767e-10,0.0105491962018131,0,"L4_IT_2_Stim"
"18027","AATK","chr17-81128569-81129511",3.49488669878576e-06,4.63936066536958,5.68313904493281e-10,0.00317885319089501,0,"L4_IT_2_Stim"
"18028","AATK","chr17-80676982-80677911",6.29741963689164e-07,4.98186551599652,5.48484378067445e-10,0.00084778829767238,0,"L4_IT_2_Stim"
"18029","AATK","chr17-81385004-81385910",2.25162962515022e-05,4.23835556955385,8.42811434921298e-10,0.0115075626202205,1,"L4_IT_2_Stim"
"18030","AATK","chr17-80800507-80801352",5.35654219629334e-05,4.03949932580331,4.72853271238953e-10,0.0199194707128643,0,"L4_IT_2_Stim"
"18031","FKBP5","chr6-35901229-35902302",1.59489029703778e-09,6.03446617750934,2.3924521878135e-10,5.69348397069635e-06,0,"L4_IT_2_Stim"
"18032","FKBP5","chr6-35709843-35710928",9.56439254265796e-06,4.42679415206536,2.63956047693479e-10,0.00623835154775479,1,"L4_IT_2_Stim"
"18033","DTNBP1","chr6-15515496-15516532",7.61962231269826e-16,8.06015748071337,5.3370683077722e-10,1.26483444504097e-11,0,"L4_IT_2_Stim"
"18034","DTNBP1","chr6-15413344-15414254",2.45592023122967e-07,5.16103212798329,5.46784911482829e-10,0.000393889266302832,0,"L4_IT_2_Stim"
"18035","GALNT2","chr1-230389603-230390517",6.97342008402589e-07,4.9621024318159,8.52010733056975e-10,0.000922363994970554,1,"L4_IT_2_Stim"
"18036","ETV6","chr12-11718436-11719357",7.83560504552766e-05,3.949373366572,6.8078400431905e-10,0.0254288745013188,1,"L4_IT_2_Stim"
"18037","ANKRD20A1","chr9-68356284-68357351",1.72321739788586e-05,4.29803142075996,4.30335703435691e-10,0.00972955504751224,0,"L4_IT_2_Stim"
"18038","CCNC","chr6-99869806-99870742",9.41387516813091e-06,4.43021599346519,3.30257371295301e-10,0.00620109141382629,0,"L4_IT_2_Stim"
"18039","CHRM2","chr7-137168941-137169866",6.49716362781582e-06,4.50952925068163,1.10878736649572e-09,0.00490231668512065,1,"L4_IT_2_Stim"
"18040","RPS6KB1","chr17-59616861-59617734",2.57253564782652e-07,5.15234183231294,7.65600825439268e-10,0.000408644210461492,0,"L4_IT_2_Stim"
"18041","RPS6KB1","chr17-59940533-59941241",5.7976145770567e-05,4.02090027747605,4.16574798576122e-10,0.0210128084486393,0,"L4_IT_2_Stim"
"18042","PAQR3","chr4-78516670-78517623",9.83335383615305e-05,3.89466746110956,4.47119039186805e-10,0.0292089741854432,0,"L4_IT_2_Stim"
"18043","ADAR","chr1-154897560-154898503",0.000170672498306523,3.75888464655591,3.18734884718485e-10,0.0412576842785327,0,"L4_IT_2_Stim"
"18044","MDM4","chr1-204437842-204439248",0.000221116814713483,3.69358240015129,4.79058124908349e-10,0.0488861486250648,0,"L4_IT_2_Stim"
"18045","ERO1B","chr1-236064748-236065775",6.00376230117069e-05,4.01266288980693,3.60353686758167e-10,0.0214703827484433,0,"L4_IT_2_Stim"
"18046","RPH3A","chr12-112813151-112814280",1.22333014308721e-05,4.37338800818932,3.23053575004683e-10,0.00746577697654585,0,"L4_IT_2_Stim"
"18047","RPH3A","chr12-112748804-112749762",9.41559245489537e-07,4.90347501318679,6.84130805403692e-10,0.00112811597611991,0,"L4_IT_2_Stim"
"18048","RPH3A","chr12-113064992-113065903",5.91173987374791e-07,4.99407834159278,7.53670651198979e-10,0.000804369740838141,1,"L4_IT_2_Stim"
"18049","RSRC2","chr12-122063757-122064690",7.97542569268188e-05,3.9451373307283,3.05190362394482e-10,0.0256320762576595,1,"L4_IT_2_Stim"
"18050","GPD2","chr2-156456221-156457232",1.08936383806477e-05,4.39862996379588,3.57891467684959e-10,0.00682764456526314,0,"L4_IT_2_Stim"
"18051","FOXK1","chr7-4227415-4228386",7.4044931099334e-06,4.48171688409023,9.5990375570338e-10,0.00533242361288336,1,"L4_IT_2_Stim"
"18052","FOXK1","chr7-4849077-4850092",3.8738472947136e-06,4.6180383191188,5.01109974402573e-10,0.00341139007628951,0,"L4_IT_2_Stim"
"18053","FOXK1","chr7-5139792-5140685",2.01161986313696e-05,4.26359714225157,1.1634226188059e-09,0.0106855315974767,1,"L4_IT_2_Stim"
"18054","SUMO1","chr2-202550746-202551623",3.19043610738681e-07,5.11183548950101,5.63931894143805e-10,0.00048587414909898,0,"L4_IT_2_Stim"
"18055","RAD18","chr3-9169842-9170865",6.17243377516466e-05,4.00611985259926,4.36502408868846e-10,0.0217929351633765,0,"L4_IT_2_Stim"
"18056","SLC38A11","chr2-165122125-165123154",0.000134600415230789,3.81788540788597,3.58547794594861e-10,0.0356067970152435,0,"L4_IT_2_Stim"
"18057","TET2","chr4-104739786-104740749",8.01009260011012e-06,4.46491398372111,2.93602039593356e-10,0.0056166241038673,0,"L4_IT_2_Stim"
"18058","TET2","chr4-104989071-104990204",7.93933992768776e-08,5.36850179935507,7.92254006551036e-10,0.000165774416349231,0,"L4_IT_2_Stim"
"18059","PRMT9","chr4-148056539-148057504",1.41951524826245e-06,4.82224488042241,4.44418852766659e-10,0.00157090181777214,0,"L4_IT_2_Stim"
"18060","CYP46A1","chr14-99348973-99349876",1.83915659440985e-05,4.28357307102667,3.12455024303689e-10,0.010125853306874,0,"L4_IT_2_Stim"
"18061","PTMS","chr12-7065941-7067691",8.35385814056705e-05,3.93401495705833,9.11929760723713e-10,0.0265116569007519,1,"L4_IT_2_Stim"
"18062","PTMS","chr12-6644256-6645331",2.34519212730584e-05,4.22920438827833,4.36025529626197e-10,0.0117257487215779,0,"L4_IT_2_Stim"
"18063","TUBA4A","chr2-219638805-219639827",7.90154153393543e-06,4.46783445239123,3.8626605148796e-10,0.00555776351698593,0,"L4_IT_2_Stim"
"18064","TUBA4A","chr2-219644830-219646176",1.31279550612637e-06,4.83780695501458,5.86582314314705e-10,0.00148489575617474,1,"L4_IT_2_Stim"
"18065","TUBA4A","chr2-219509427-219510482",3.71845331016644e-09,5.89625449248068,4.82008110550863e-10,1.18702325793788e-05,0,"L4_IT_2_Stim"
"18066","TUBA4A","chr2-219170951-219171884",5.54163341588048e-05,4.03152400902224,3.29384805295955e-10,0.0203741865367865,0,"L4_IT_2_Stim"
"18067","CARS2","chr13-110561276-110562238",0.000104069587457234,3.88090243270862,4.65135639371925e-10,0.0302014673236687,0,"L4_IT_2_Stim"
"18068","CBL","chr11-118842054-118842999",0.000158987039292825,3.77659483798376,6.49114763095423e-10,0.0394224811858367,1,"L4_IT_2_Stim"
"18069","EIF4E","chr4-98546706-98547663",8.19593640057831e-05,3.93859727846279,3.2961402718536e-10,0.0262138893003237,0,"L4_IT_2_Stim"
"18070","RNF157","chr17-75808811-75809878",4.58037367273757e-05,4.07606745497015,3.1511453018856e-10,0.0179322709564485,0,"L4_IT_2_Stim"
"18071","YPEL2","chr17-59357667-59358577",1.05838765566845e-05,4.40488755040131,9.20796892325654e-10,0.00668019679384013,1,"L4_IT_2_Stim"
"18072","C12orf40","chr12-39676528-39677547",2.6925390665939e-11,6.66247512289016,1.40267414411851e-09,1.69054452689068e-07,0,"L4_IT_2_Stim"
"18073","USP28","chr11-114206885-114207814",0.000224362893355206,3.68987656064123,4.21996531354023e-10,0.0493129127627656,1,"L4_IT_2_Stim"
"18074","PCSK5","chr9-75539239-75540477",2.06037600952001e-22,9.73876772420347,1.15724235666813e-09,9.7718924700655e-18,1,"L4_IT_2_Stim"
"18075","USP12","chr13-27334444-27335509",6.76031688900406e-10,6.17159809092123,1.4336706862389e-09,2.80548080656002e-06,0,"L4_IT_2_Stim"
"18076","NDRG3","chr20-36848035-36848976",2.12362581168441e-05,4.25147989047299,4.39120375107054e-10,0.0111036075534725,0,"L4_IT_2_Stim"
"18077","NMNAT3","chr3-140067228-140068128",6.41236874087039e-05,3.99709826420831,5.01780380678263e-10,0.0221192308499082,0,"L4_IT_2_Stim"
"18078","LIMS1","chr2-108635997-108636931",3.62411074754206e-06,4.63185092492654,5.50586670764899e-10,0.00326065860032379,0,"L4_IT_2_Stim"
"18079","STX18","chr4-4859216-4860137",3.85329379193364e-06,4.61914238493252,7.04706283381975e-10,0.00340231494457238,0,"L4_IT_2_Stim"
"18080","PTCH2","chr1-44775129-44776052",0.000110274986995855,3.86679513905884,1.00331507319713e-09,0.0313715801479878,1,"L4_IT_2_Stim"
"18081","HOOK2","chr19-13091175-13092179",0.000156741347560472,3.78013817681631,5.59522285849728e-10,0.0390963087468003,0,"L4_IT_2_Stim"
"18082","HOOK2","chr19-13071814-13072788",6.10339129878731e-05,4.00877740520843,6.5176004089926e-10,0.0216252859215538,0,"L4_IT_2_Stim"
"18083","LHFPL4","chr3-9843558-9844455",0.00013981900380332,3.80848822382633,4.54783852097826e-10,0.0363216512900465,0,"L4_IT_2_Stim"
"18084","MAST3","chr19-18374075-18375116",8.33474829257602e-05,3.93456508109003,4.65067323459519e-10,0.0265116569007519,0,"L4_IT_2_Stim"
"18085","CCNYL1","chr2-208062828-208063733",3.44846719104628e-05,4.1416297383431,5.47672744260561e-10,0.0151237835749567,0,"L4_IT_2_Stim"
"18086","AKAP7","chr6-130958233-130959217",0.000200188946763124,3.71877793053389,4.44314586412037e-10,0.0455215953367647,0,"L4_IT_2_Stim"
"18087","IGSF8","chr1-160069845-160070826",0.000220657608590753,3.6941107646543,6.2985074629696e-10,0.0488380014043189,0,"L4_IT_2_Stim"
"18088","IGSF8","chr1-160565122-160566407",4.81742618987569e-05,4.06431242711496,5.09601449410616e-10,0.0185325213265538,0,"L4_IT_2_Stim"
"18089","CNOT10","chr3-32297479-32298285",6.98839687657948e-05,3.97668046402295,3.88295134935417e-10,0.0235543739354632,1,"L4_IT_2_Stim"
"18090","ARHGAP6","chrX-11825718-11826833",9.21030021629063e-05,3.91050592141322,1.54760281474166e-10,0.0282342050785521,1,"L4_IT_2_Stim"
"18091","ARHGAP6","chrX-12014341-12015626",0.000129884877469838,3.82667678706602,1.58672595208243e-10,0.0348881048212936,1,"L4_IT_2_Stim"
"18092","CCDC186","chr10-114634317-114635275",0.000131756154511315,3.82315264710231,6.19567534205263e-10,0.0350779893831832,0,"L4_IT_2_Stim"
"18093","MAPK4","chr18-50674038-50674977",0.000102646909729783,3.88424843513458,2.39128153405731e-10,0.0300512858455288,0,"L4_IT_2_Stim"
"18094","MAPK4","chr18-50059636-50060650",0.000163271388159068,3.76996355465176,2.61017687658593e-10,0.0399576294600554,0,"L4_IT_2_Stim"
"18095","MAPK4","chr18-50506767-50507903",1.90541268757686e-09,6.0056718110064,3.63320431346426e-10,6.52150082267414e-06,1,"L4_IT_2_Stim"
"18096","SEC22A","chr3-123404314-123405599",7.89046375263855e-06,4.46813464382413,4.28958423025357e-10,0.00555776351698593,0,"L4_IT_2_Stim"
"18097","SEC22A","chr3-122771017-122771958",0.000192806533917248,3.72825983169273,2.49858173552327e-10,0.0443901611798356,0,"L4_IT_2_Stim"
"18098","SOCS5","chr2-46296772-46297798",7.4659178791997e-05,3.96092756879385,6.12302938740889e-10,0.024589681948284,1,"L4_IT_2_Stim"
"18099","KLHL42","chr12-28054174-28055330",2.97617986297006e-05,4.17528135492586,4.96951047812755e-10,0.0136852334823668,0,"L4_IT_2_Stim"
